location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
JOHNSTON,Raleigh-Cary,US,2017-02-25T19:00:00.000Z,2017-02-25T14:00:00-05:00,pm25,15,µg/m³,35.5,-78.4375,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
GARINGER,Charlotte-Gastonia-Concord,US,2017-02-25T19:00:00.000Z,2017-02-25T14:00:00-05:00,pm25,6,µg/m³,35.2411,-80.7831,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Mecklenburg County Air Quality""}]"
CASTLE H,Wilmington,US,2017-02-25T19:00:00.000Z,2017-02-25T14:00:00-05:00,pm25,5,µg/m³,34.3561,-77.8617,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
BRYSON,SWAIN,US,2017-02-25T19:00:00.000Z,2017-02-25T14:00:00-05:00,pm25,-0.3,µg/m³,35.4356,-83.4436,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
Millbrook NCore,Raleigh-Cary,US,2017-02-25T19:00:00.000Z,2017-02-25T14:00:00-05:00,pm25,5.9,µg/m³,35.856098,-78.574203,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
Dunn Center,DUNN,US,2017-02-25T19:00:00.000Z,2017-02-25T12:00:00-07:00,pm25,9.6,µg/m³,47.320301,-102.526398,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Dakota Department of Health""}]"
Sycamore,Cincinnati-Middletown,US,2017-02-25T19:00:00.000Z,2017-02-25T14:00:00-05:00,pm25,6.8,µg/m³,39.2787,-84.36612,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
Colerain,Cincinnati-Middletown,US,2017-02-25T19:00:00.000Z,2017-02-25T14:00:00-05:00,pm25,2.5,µg/m³,39.21494,-84.69086,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
Taft,Cincinnati-Middletown,US,2017-02-25T19:00:00.000Z,2017-02-25T14:00:00-05:00,pm25,15.3,µg/m³,39.12886,-84.50404,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
Erie,Toledo,US,2017-02-25T19:00:00.000Z,2017-02-25T14:00:00-05:00,pm25,5.4,µg/m³,41.644067,-83.54625,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
East High School,Akron,US,2017-02-25T19:00:00.000Z,2017-02-25T14:00:00-05:00,pm25,3.4,µg/m³,41.063526,-81.468956,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
Zayante Fire Station,Santa Cruz-Watsonville,US,2017-02-25T19:00:00.000Z,2017-02-25T11:00:00-08:00,pm25,4,µg/m³,37.067003,-122.057206,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Monterey Bay Unified APCD""}]"
Spruce Pine,MITCHELL,US,2017-02-25T19:00:00.000Z,2017-02-25T14:00:00-05:00,pm25,2.1,µg/m³,35.912487,-82.062082,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
Rose Park,Salt Lake City,US,2017-02-25T19:00:00.000Z,2017-02-25T12:00:00-07:00,pm25,2.3,µg/m³,40.7955,-111.9309,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Utah Department of Environmental Quality""}]"
Mobile-Wyandotte,OTTAWA,US,2017-02-25T19:00:00.000Z,2017-02-25T13:00:00-06:00,pm25,0.4,µg/m³,36.804669,-94.725024,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Cherokee Nation""}]"
Spanish Springs,Reno-Sparks,US,2017-02-25T19:00:00.000Z,2017-02-25T11:00:00-08:00,pm25,6,µg/m³,39.621417,-119.718806,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washoe County Health District Air Quality Management Division""}]"
MCADORY,Birmingham-Hoover,US,2017-02-25T19:00:00.000Z,2017-02-25T13:00:00-06:00,pm25,0,µg/m³,33.3311,-87.0036,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Jefferson County Department of Health""}]"
HOOVER,Birmingham-Hoover,US,2017-02-25T19:00:00.000Z,2017-02-25T13:00:00-06:00,pm25,0.8,µg/m³,33.3864,-86.8167,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Jefferson County Department of Health""}]"
CORNER,Birmingham-Hoover,US,2017-02-25T19:00:00.000Z,2017-02-25T13:00:00-06:00,pm25,4.8,µg/m³,33.8017,-86.9425,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Jefferson County Department of Health""}]"
Mesa - Brooks Reserv,Phoenix-Mesa-Scottsdale,US,2017-02-25T19:00:00.000Z,2017-02-25T12:00:00-07:00,pm25,9.2,µg/m³,33.4105,-111.8651,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
North Phoenix,Phoenix-Mesa-Scottsdale,US,2017-02-25T19:00:00.000Z,2017-02-25T12:00:00-07:00,pm25,5.8,µg/m³,33.560299,-112.066299,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Glendale Community C,Phoenix-Mesa-Scottsdale,US,2017-02-25T19:00:00.000Z,2017-02-25T12:00:00-07:00,pm25,7.6,µg/m³,33.5694,-112.1915,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
West Phoenix,Phoenix-Mesa-Scottsdale,US,2017-02-25T19:00:00.000Z,2017-02-25T12:00:00-07:00,pm25,7.8,µg/m³,33.483799,-112.142601,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Tempe,Phoenix-Mesa-Scottsdale,US,2017-02-25T19:00:00.000Z,2017-02-25T12:00:00-07:00,pm25,7.4,µg/m³,33.4124,-111.9347,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Moore,Oklahoma City,US,2017-02-25T19:00:00.000Z,2017-02-25T13:00:00-06:00,pm25,3,µg/m³,35.32,-97.4883,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Oklahoma Department of Environmental Quality""}]"
North OKC,Oklahoma City,US,2017-02-25T19:00:00.000Z,2017-02-25T13:00:00-06:00,pm25,4.6,µg/m³,35.612801,-97.472198,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Oklahoma Department of Environmental Quality""}]"
